,nature,type,id,description,cwe_counts,repos
238,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
239,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
240,ParentOf,base,1287,Improper Validation of Specified Type of Input,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
241,ParentOf,base,1288,Improper Validation of Consistency within Input,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
242,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
243,ParentOf,base,1295,Debug Messages Revealing Unnecessary Information,59,"['pyss3', 'pytorch_geometric', 'gan', 'ray', 'catboost', 'ColossalAI', 'sinabs', 'bokeh', 'mlflow', 'feast', 'bentoml', 'LightGBM', 'detectron2', 'spaCy', 'determined', 'pytorch-lightning', 'pytorch', 'aim']"
244,ParentOf,base,1336,Improper Neutralization of Special Elements Used in a Template Engine,3,"['open-webui', 'cornac']"
245,ParentOf,class,114,Process Control,162,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
246,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
247,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),35,"['ray', 'deeplake', 'catboost', 'litellm', 'langflow', 'open-webui', 'scikit-learn-intelex', 'numpy', 'transformers', 'DIGITS', 'danswerai', 'streamlit', 'gensim', 'ray', 'deeplake', 'catboost', 'litellm', 'langflow', 'open-webui', 'scikit-learn-intelex', 'numpy', 'transformers', 'DIGITS', 'danswerai', 'streamlit', 'gensim', 'ray', 'deeplake', 'catboost', 'litellm', 'langflow', 'open-webui', 'scikit-learn-intelex', 'numpy', 'transformers', 'DIGITS', 'danswerai', 'streamlit', 'gensim']"
248,ParentOf,variant,11,ASP.NET Misconfiguration: Creating Debug Binary,8,"['mindsdb', 'evidently', 'caffe', 'xcessiv', 'bokeh', 'face_recognition', 'CompreFace']"
249,ParentOf,variant,24,Path Traversal: '../filedir',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
250,ParentOf,variant,25,Path Traversal: '/../filedir',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
251,ParentOf,variant,26,Path Traversal: '/dir/../filename',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
252,ParentOf,variant,27,Path Traversal: 'dir/../../filename',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
253,ParentOf,variant,28,Path Traversal: '..\filedir',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
254,ParentOf,variant,29,Path Traversal: '\..\filename',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
255,ParentOf,variant,30,Path Traversal: '\dir\..\filename',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
256,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
257,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
258,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
259,ParentOf,variant,34,Path Traversal: '....//',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
260,ParentOf,variant,35,Path Traversal: '.../...//',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
261,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
262,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
263,ParentOf,variant,39,Path Traversal: 'C:dirname',45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
264,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),45,"['PyTorchCV', 'mindsdb', 'litellm', 'deepface', 'open-webui', 'xcessiv', 'mlflow', 'joliGEN', 'DIGITS', 'pytorch-lightning', 'danswerai', 'streamlit', 'aim']"
265,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),14,"['PyTorchCV', 'mindsdb', 'deepface', 'machine-learning', 'mlflow', 'cornac', 'pytorch']"
266,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,14,"['PyTorchCV', 'mindsdb', 'deepface', 'machine-learning', 'mlflow', 'cornac', 'pytorch']"
267,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,14,"['PyTorchCV', 'mindsdb', 'deepface', 'machine-learning', 'mlflow', 'cornac', 'pytorch']"
268,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,14,"['PyTorchCV', 'mindsdb', 'deepface', 'machine-learning', 'mlflow', 'cornac', 'pytorch']"
269,ParentOf,variant,85,Doubled Character XSS Manipulations,14,"['PyTorchCV', 'mindsdb', 'deepface', 'machine-learning', 'mlflow', 'cornac', 'pytorch']"
270,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,14,"['PyTorchCV', 'mindsdb', 'deepface', 'machine-learning', 'mlflow', 'cornac', 'pytorch']"
271,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,14,"['PyTorchCV', 'mindsdb', 'deepface', 'machine-learning', 'mlflow', 'cornac', 'pytorch']"
272,ParentOf,variant,95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),3,"['open-webui', 'cornac']"
273,ParentOf,variant,102,Struts: Duplicate Validation Forms,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
274,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
275,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
276,ParentOf,variant,105,Struts: Form Field Without Validator,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
277,ParentOf,variant,106,Struts: Plug-in Framework not in Use,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
278,ParentOf,variant,107,Struts: Unused Validation Form,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
279,ParentOf,variant,108,Struts: Unvalidated Action Form,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
280,ParentOf,variant,109,Struts: Validator Turned Off,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
281,ParentOf,variant,110,Struts: Validator Without Form Field,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
282,ParentOf,variant,111,Direct Use of Unsafe JNI,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
283,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
284,ParentOf,variant,129,Improper Validation of Array Index,117,"['spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai', 'spammy', 'mindsdb', 'pytensor', 'catboost', 'ViZDoom', 'rasa', 'pattern', 'AutoViz', 'numpy', 'nalp', 'pytorch', 'Auto_ViML', 'danswerai']"
285,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,6,"['catboost', 'ray']"
286,ParentOf,variant,298,Improper Validation of Certificate Expiration,6,"['catboost', 'ray']"
287,ParentOf,variant,313,Cleartext Storage in a File or on Disk,157,"['mindsdb', 'DI-engine', 'ray', 'catboost', 'litellm', 'langflow', 'open-webui', 'bokeh', 'mlflow', 'feast', 'cortex', 'typer', 'xgboost', 'determined', 'streamlit', 'aim', 'mindsdb', 'DI-engine', 'ray', 'catboost', 'litellm', 'langflow', 'open-webui', 'bokeh', 'mlflow', 'feast', 'cortex', 'typer', 'xgboost', 'determined', 'streamlit', 'aim']"
288,ParentOf,variant,314,Cleartext Storage in the Registry,157,"['mindsdb', 'DI-engine', 'ray', 'catboost', 'litellm', 'langflow', 'open-webui', 'bokeh', 'mlflow', 'feast', 'cortex', 'typer', 'xgboost', 'determined', 'streamlit', 'aim', 'mindsdb', 'DI-engine', 'ray', 'catboost', 'litellm', 'langflow', 'open-webui', 'bokeh', 'mlflow', 'feast', 'cortex', 'typer', 'xgboost', 'determined', 'streamlit', 'aim']"
289,ParentOf,variant,315,Cleartext Storage of Sensitive Information in a Cookie,157,"['mindsdb', 'DI-engine', 'ray', 'catboost', 'litellm', 'langflow', 'open-webui', 'bokeh', 'mlflow', 'feast', 'cortex', 'typer', 'xgboost', 'determined', 'streamlit', 'aim', 'mindsdb', 'DI-engine', 'ray', 'catboost', 'litellm', 'langflow', 'open-webui', 'bokeh', 'mlflow', 'feast', 'cortex', 'typer', 'xgboost', 'determined', 'streamlit', 'aim']"
290,ParentOf,variant,316,Cleartext Storage of Sensitive Information in Memory,157,"['mindsdb', 'DI-engine', 'ray', 'catboost', 'litellm', 'langflow', 'open-webui', 'bokeh', 'mlflow', 'feast', 'cortex', 'typer', 'xgboost', 'determined', 'streamlit', 'aim', 'mindsdb', 'DI-engine', 'ray', 'catboost', 'litellm', 'langflow', 'open-webui', 'bokeh', 'mlflow', 'feast', 'cortex', 'typer', 'xgboost', 'determined', 'streamlit', 'aim']"
